article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
609598012,609598,POLLY BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,32,Orange,1,Dusty Light,3,Orange,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Blouse in airy, crinkled viscose with a wide neckline, narrow elastication at the top and inset lace trims at the front. Wide sleeves and smocking and a frill at the cuffs and hem."
609605006,609605,Forever sweater,252,Sweater,Garment Upper body,1010017,Stripe,11,Off White,1,Dusty Light,9,White,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a fine, sturdy knit with buttons on one shoulder and ribbing around the neckline, cuffs and hem."
609626004,609626,RIVER 2-p tights,272,Trousers,Garment Lower body,1010017,Stripe,71,Light Blue,1,Dusty Light,2,Blue,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"Leggings in soft organic cotton jersey with an elasticated waist, decorative drawstring, fake fly with buttons, and ribbed hems."
609650002,609650,Charlie,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Top in soft jersey crêpe with a slightly wider neckline and short sleeves with pleats and ribbing at the cuffs.
609650004,609650,Charlie,255,T-shirt,Garment Upper body,1010016,Solid,32,Orange,5,Bright,3,Orange,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Top in soft jersey crêpe with a slightly wider neckline and short sleeves with pleats and ribbing at the cuffs.
609650008,609650,Charlie,255,T-shirt,Garment Upper body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Top in soft jersey crêpe with a slightly wider neckline and short sleeves with pleats and ribbing at the cuffs.
609719001,609719,Lazer Razer Top,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Triangle bikini top with lined cups, laser-cut, scalloped edges and narrow, adjustable shoulder straps that can also be fastened across the back. Wide elasticated hem and a metal fastener at the back."
609722001,609722,Larry embroided sweater,252,Sweater,Garment Upper body,1010007,Embroidery,51,Light Pink,3,Light,4,Pink,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Wide jumper in a soft embroidered knit with low dropped shoulders, wide sleeves and ribbing at the cuffs and hem."
609727002,609727,Lazer Razer Swimsuit,57,Swimsuit,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined halterneck swimsuit with triangle cups, removable inserts and ties at the top. Seam at the waist, a low-cut back and laser-cut scalloped trims."
609727003,609727,Lazer Razer Swimsuit,57,Swimsuit,Swimwear,1010016,Solid,40,Other Red,5,Bright,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined halterneck swimsuit with triangle cups, removable inserts and ties at the top. Seam at the waist, a low-cut back and laser-cut scalloped trims."
609787011,609787,Aretha tee,254,Top,Garment Upper body,1010002,Application/3D,19,Greenish Khaki,4,Dark,20,Khaki green,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,T-shirt in soft cotton jersey with a motif and beaded appliqués. Ribbing around the neckline.
609931001,609931,Elefant blazer,264,Blazer,Garment Upper body,1010004,Check,9,Black,4,Dark,5,Black,1241,Outwear & Blazers,A,Ladieswear,1,Ladieswear,18,Womens Trend,1008,Dressed,"Checked twill jacket with notch lapels, buttons down the front and front pockets. Long sleeves with wide, buttoned cuffs and a single back vent. Partly lined."
610016001,610016,Lazer Razer Balconette Suit,57,Swimsuit,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Balconette swimsuit with a shaping effect. Underwired, lightly padded cups that lift and shape the bust and a sculpting effect that shapes and holds in the tummy and seat. Cut-out section and a metal fastener at the back. Shoulder straps included."
610017001,610017,Lazer Razer Sport Top,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini top with laser-cut scalloped edges, wide shoulder straps and an elasticated hem. No fasteners."
610036002,610036,Bow Blouse,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Straight-cut blouse in woven fabric with a round neckline, and 3/4-length, open sleeves with ties at the cuffs."
610053004,610053,Stop right now Bandeau,298,Bikini top,Swimwear,1010001,All over pattern,71,Light Blue,3,Light,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini top with short frilled sleeves, a wrapover front with decorative frills and narrow, adjustable shoulder straps. Decorative ties at the hem and a metal fastener at the back."
610055001,610055,Stop Right Now Tie Tanga,59,Swimwear bottom,Swimwear,1010001,All over pattern,40,Other Red,5,Bright,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Bikini bottoms with a mid waist, ties at the sides and gathers at the back."
610057001,610057,Six Feet Under Highwaist,59,Swimwear bottom,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms in sturdy fabric with a high waist, visible seams, laser-cut edges and a half-string back."
610058001,610058,Six Feet Under Triangle Top,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Bikini top in sturdy fabric with triangular cups, wide multiway shoulder straps, a metal fastener at the back, laser-cut trims and visible seams."
610075002,610075,Shorts SS Trash,274,Shorts,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,8956,Young Boy Denim,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1016,Trousers Denim,"Long, 5-pocket shorts in washed, superstretch denim with worn details with patches on the inside. Adjustable, elasticated waist and a zip fly and button."
610075006,610075,Shorts SS Trash,274,Shorts,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,8956,Young Boy Denim,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1016,Trousers Denim,"Long, 5-pocket shorts in washed, superstretch denim with worn details with patches on the inside. Adjustable, elasticated waist and a zip fly and button."
610075007,610075,Shorts SS Trash 89,274,Shorts,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,8956,Young Boy Denim,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1016,Trousers Denim,"Long, 5-pocket shorts in washed, superstretch denim with worn details with patches on the inside. Adjustable, elasticated waist and a zip fly and button."
610155005,610155,Bobbo bag charm,78,Other accessories,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Handbag accessory with a metal chain and carabiner hook and imitation leather pendant in the shape of a backpack. The backpack has a zip at the top, faux fur pompom and small, zipped outer compartment. Size approx. 3x7x9 cm."
610182001,610182,Wannabe Highwaist,59,Swimwear bottom,Swimwear,1010001,All over pattern,40,Other Red,5,Bright,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a high waist and decorative elastic straps at the front.
610182007,610182,Wannabe Highwaist,59,Swimwear bottom,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a high waist and decorative elastic straps at the front.
610184002,610184,Bambino Top,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined triangle bikini top with double shoulder straps and a metal fastener at the back.
610216001,610216,Bella skirt,275,Skirt,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Skirt in a patterned cotton weave with flounces, a faux wrapover at the front and concealed zip in the side. Unlined."
610234001,610234,dean dress,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Sleeveless dress in a crinkled, patterned weave with a V-neck front and back. Sewn-in wrapover and concealed press-stud at the front, double flounce around the neckline, ties across the back of the neck and an elasticated seam at the waist. Unlined."
610234003,610234,dean dress,265,Dress,Garment Full body,1010001,All over pattern,81,Light Turquoise,1,Dusty Light,7,Turquoise,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Sleeveless dress in a crinkled, patterned weave with a V-neck front and back. Sewn-in wrapover and concealed press-stud at the front, double flounce around the neckline, ties across the back of the neck and an elasticated seam at the waist. Unlined."
610234005,610234,dean dress,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Sleeveless dress in a crinkled, patterned weave with a V-neck front and back. Sewn-in wrapover and concealed press-stud at the front, double flounce around the neckline, ties across the back of the neck and an elasticated seam at the waist. Unlined."
610234006,610234,dean dress (1),265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Sleeveless dress in a crinkled, patterned weave with a V-neck front and back. Sewn-in wrapover and concealed press-stud at the front, double flounce around the neckline, ties across the back of the neck and an elasticated seam at the waist. Unlined."
610234007,610234,dean dress (1),265,Dress,Garment Full body,1010001,All over pattern,21,Light Yellow,3,Light,8,Yellow,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Sleeveless dress in a crinkled, patterned weave with a V-neck front and back. Sewn-in wrapover and concealed press-stud at the front, double flounce around the neckline, ties across the back of the neck and an elasticated seam at the waist. Unlined."
610273002,610273,Sicily Jacket,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Wide jacket in a woven cotton blend with a stand-up, drawstring collar and press-studs down the front. Long, wide raglan sleeves with a tab and adjustable buttoning at the cuffs, and patch front pockets with a flap. Unlined."
610274004,610274,Wilma,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Jumper in a soft knit with dropped shoulders, long sleeves and roll edges around the neckline, cuffs and hem."
610274008,610274,Wilma,254,Top,Garment Upper body,1010017,Stripe,11,Off White,1,Dusty Light,9,White,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Jumper in a soft knit with dropped shoulders, long sleeves and roll edges around the neckline, cuffs and hem."
610312002,610312,OL NIELS Slipper,93,Slippers,Shoes,1010017,Stripe,9,Black,4,Dark,5,Black,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Mules in chunky cotton canvas with concealed wedge heels and fold-down backs. Fabric linings, imitation leather insoles and rubber soles."
610314001,610314,Alexa new,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small shoulder bag in grained imitation leather with a zip at the top and narrow adjustable shoulder strap with carabiner hooks at each end. One outer compartment with an imitation suede flap and magnetic fastener. Lined. Size 18x23 cm.
610314006,610314,Alexa new,66,Bag,Accessories,1010016,Solid,42,Red,5,Bright,18,Red,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small shoulder bag in grained imitation leather with a zip at the top and narrow adjustable shoulder strap with carabiner hooks at each end. One outer compartment with an imitation suede flap and magnetic fastener. Lined. Size 18x23 cm.
610321003,610321,OL HARDING PQ Loafer,89,Other shoe,Shoes,1010016,Solid,11,Off White,1,Dusty Light,9,White,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,
610321008,610321,OL HARDING PQ Loafer,89,Other shoe,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,
610465001,610465,Susy Spec. Occ,264,Blazer,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,7812,Kids Girl Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Short jacket in cotton twill with a rounded collar, buttons down the front, front pockets and 3/4-length sleeves with trumpet cuffs in broderie anglaise. Lined."
610476003,610476,Laura knitted jumper,252,Sweater,Garment Upper body,1010016,Solid,19,Greenish Khaki,1,Dusty Light,1,Mole,1648,Knitwear,A,Ladieswear,1,Ladieswear,18,Womens Trend,1003,Knitwear,"Jumper in a rib-knit cotton blend with a small, ribbed stand-up collar and dropped shoulders."
610479006,610479,Scuba Gooding Jr Triangle,298,Bikini top,Swimwear,1010020,Contrast,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Lined triangle bikini top in scuba fabric with ties at the back of the neck and a narrow metal fastener at the back.
610490002,610490,Bosco shorts,274,Shorts,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,5848,Jersey Fancy,F,Menswear,3,Menswear,21,Contemporary Casual,1005,Jersey Fancy,"Knee-length shorts in lightweight, printed sweatshirt fabric with an elasticated drawstring waist, slightly lower crotch, side pockets and a back pocket."
610537001,610537,BASIC HOOD rolling stones,254,Top,Garment Upper body,1010008,Front print,8,Dark Grey,4,Dark,5,Black,1670,Jersey License,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Top in sweatshirt fabric with a print motif on the front and jersey-lined drawstring hood with ribbing around the edge. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
610543009,610543,SPEED Paprika,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,
610543011,610543,SPEED Paprika,252,Sweater,Garment Upper body,1010001,All over pattern,7,Grey,4,Dark,12,Grey,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,
610601001,610601,Lacienne dress,265,Dress,Garment Full body,1010021,Lace,42,Red,5,Bright,18,Red,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Short, straight-cut lace dress with a round neck, opening with a concealed button at the back of the neck, padded shoulders and 3/4-length sleeves. Lined."
610601002,610601,Lacienne dress,265,Dress,Garment Full body,1010021,Lace,93,Dark Green,5,Bright,19,Green,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Short, straight-cut lace dress with a round neck, opening with a concealed button at the back of the neck, padded shoulders and 3/4-length sleeves. Lined."
610601003,610601,Lacienne dress,265,Dress,Garment Full body,1010021,Lace,11,Off White,1,Dusty Light,9,White,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Short, straight-cut lace dress with a round neck, opening with a concealed button at the back of the neck, padded shoulders and 3/4-length sleeves. Lined."
610602001,610602,Star dress Jersey lace,265,Dress,Garment Full body,1010021,Lace,73,Dark Blue,4,Dark,2,Blue,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Fitted, long-sleeved lace dress with a V-neck at the front, seam at the waist and open section at the back with a button at the back of the neck. Lined at the front and lined skirt."
610602003,610602,Star dress Jersey lace,265,Dress,Garment Full body,1010021,Lace,72,Blue,7,Medium,2,Blue,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Fitted, long-sleeved lace dress with a V-neck at the front, seam at the waist and open section at the back with a button at the back of the neck. Lined at the front and lined skirt."
610602004,610602,Star dress Jersey lace,265,Dress,Garment Full body,1010021,Lace,52,Pink,7,Medium,4,Pink,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Fitted, long-sleeved lace dress with a V-neck at the front, seam at the waist and open section at the back with a button at the back of the neck. Lined at the front and lined skirt."
